State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Chordifex fastigiatus (R.Br.) B.G.Briggs,Chordifex fastigiatus,native,Chordifex fastigiatus (R.Br.) B.G.Briggs,Chordifex fastigiatus,native,(R.Br.) B.G.Briggs,accepted,Similar for the state flora and the APC,native,native,native
Choretrum candollei F.Muell. ex Benth.,Choretrum candollei,native,Choretrum candollei F.Muell. ex Benth.,Choretrum candollei,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Choriceras majus Airy Shaw,Choriceras majus,native,Choriceras majus Airy Shaw,Choriceras majus,native,Airy Shaw,accepted,Similar for the state flora and the APC,native,native,native
Choriceras tricorne (Benth.) Airy Shaw,Choriceras tricorne,native,Choriceras tricorne (Benth.) Airy Shaw,Choriceras tricorne,native,(Benth.) Airy Shaw,accepted,Similar for the state flora and the APC,native,native,native
Chorizandra cymbaria R.Br.,Chorizandra cymbaria,native,Chorizandra cymbaria R.Br.,Chorizandra cymbaria,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chorizandra sphaerocephala R.Br.,Chorizandra sphaerocephala,native,Chorizandra sphaerocephala R.Br.,Chorizandra sphaerocephala,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chorizema parviflorum Benth.,Chorizema parviflorum,native,Chorizema parviflorum Benth.,Chorizema parviflorum,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Christella arida (D.Don) Holttum,Christella arida,native,Christella arida (D.Don) Holttum,Christella arida,native,(D.Don) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata,native,Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata,native,(Forssk.) Brownsey & Jermy,accepted,Similar for the state flora and the APC,native,native,native
Christella dentata (Forssk.) Brownsey & Jermy x Christella parasitica (L.) Lev.,Christella dentata x Christella parasitica,native,Christella dentata (Forssk.) Brownsey & Jermy x Christella parasitica (L.) H.Lev.,Christella dentata x Christella parasitica,native,(Forssk.) Brownsey & Jermy x Christella parasitica (L.) H.Lev.,accepted,Similar for the state flora and the APC,native,native,native
Christella hispidula (Decne.) Holttum,Christella hispidula,native,Christella hispidula (Decne.) Holttum,Christella hispidula,native,(Decne.) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Christella parasitica (L.) Lev.,Christella parasitica,native,Christella parasitica (L.) H.Lev.,Christella parasitica,native,(L.) H.Lev.,accepted,Similar for the state flora and the APC,native,native,native
Christella subpubescens (Blume) Holttum,Christella subpubescens,native,Christella subpubescens (Blume) Holttum,Christella subpubescens,native,(Blume) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Christella subpubescens (Blume) Holttum 'Keffordii',Christella subpubescens 'Keffordii',native,Christella subpubescens 'Keffordii',Christella subpubescens 'Keffordii',native,NA,accepted,Similar for the state flora and the APC,native,native,native
Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,naturalised,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,naturalised,(L.) R.M.King & H.Rob.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Chromolaena squalida (DC.) R.M.King & H.Rob.,Chromolaena squalida,naturalised,Chromolaena squalida (DC.) R.M.King & H.Rob.,Chromolaena squalida,naturalised,(DC.) R.M.King & H.Rob.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Chrysanthemoides monilifera (L.) Norl.,Chrysanthemoides monilifera,naturalised,Chrysanthemoides monilifera (L.) Norl.,Chrysanthemoides monilifera,naturalised,(L.) Norl.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Chrysanthemoides monilifera subsp. rotundata (DC.) Norl.,Chrysanthemoides monilifera subsp. rotundata,naturalised,Chrysanthemoides monilifera subsp. rotundata (DC.) Norl.,Chrysanthemoides monilifera subsp. rotundata,naturalised,(DC.) Norl.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Chrysocephalum apiculatum (Labill.) Steetz,Chrysocephalum apiculatum,native,Chrysocephalum apiculatum (Labill.) Steetz,Chrysocephalum apiculatum,native,(Labill.) Steetz,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum eremaeum (Haegi) Anderb.,Chrysocephalum eremaeum,native,Chrysocephalum eremaeum (Haegi) Anderb.,Chrysocephalum eremaeum,native,(Haegi) Anderb.,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum pterochaetum F.Muell.,Chrysocephalum pterochaetum,native,Chrysocephalum pterochaetum F.Muell.,Chrysocephalum pterochaetum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum semipapposum (Labill.) Steetz,Chrysocephalum semipapposum,native,Chrysocephalum semipapposum (Labill.) Steetz,Chrysocephalum semipapposum,NA,(Labill.) Steetz,accepted,Not recorded on the APC as present in this state,native,native,native
Chrysophyllum cainito L.,Chrysophyllum cainito,naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,naturalised,introduced,established
Chrysophyllum oliviforme L.,Chrysophyllum oliviforme,naturalised,Chrysophyllum oliviforme L.,Chrysophyllum oliviforme,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Chrysopogon aciculatus (Retz.) Trin.,Chrysopogon aciculatus,naturalised,Chrysopogon aciculatus (Retz.) Trin.,Chrysopogon aciculatus,native,(Retz.) Trin.,accepted,"According to the state flora is naturalised, while according to the APC is native",naturalised,introduced,established
Chrysopogon elongatus (R.Br.) Benth.,Chrysopogon elongatus,native,Chrysopogon elongatus (R.Br.) Benth.,Chrysopogon elongatus,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon fallax S.T.Blake,Chrysopogon fallax,native,Chrysopogon fallax S.T.Blake,Chrysopogon fallax,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon filipes (Benth.) Reeder,Chrysopogon filipes,native,Chrysopogon filipes (Benth.) Reeder,Chrysopogon filipes,native,(Benth.) Reeder,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon oliganthus Veldkamp,Chrysopogon oliganthus,native,Chrysopogon oliganthus Veldkamp,Chrysopogon oliganthus,native,Veldkamp,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon pallidus (R.Br.) Trin. ex Steud.,Chrysopogon pallidus,native,Chrysopogon pallidus (R.Br.) Trin. ex Steud.,Chrysopogon pallidus,native,(R.Br.) Trin. ex Steud.,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon rigidus (B.K.Simon) Veldkamp,Chrysopogon rigidus,native,Chrysopogon rigidus (B.K.Simon) Veldkamp,Chrysopogon rigidus,native,(B.K.Simon) Veldkamp,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon setifolius Stapf,Chrysopogon setifolius,native,Chrysopogon setifolius Stapf,Chrysopogon setifolius,native,Stapf,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon sylvaticus C.E.Hubb.,Chrysopogon sylvaticus,native,Chrysopogon sylvaticus C.E.Hubb.,Chrysopogon sylvaticus,native,C.E.Hubb.,accepted,Similar for the state flora and the APC,native,native,native
Chrysopogon zizanioides (L.) Roberty,Chrysopogon zizanioides,doubtfully naturalised,Chrysopogon zizanioides (L.) Roberty,Chrysopogon zizanioides,doubtfully naturalised,(L.) Roberty,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Chthonocephalus pseudevax Steetz,Chthonocephalus pseudevax,native,Chthonocephalus pseudevax Steetz,Chthonocephalus pseudevax,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Chukrasia tabularis A.Juss.,Chukrasia tabularis,naturalised,Chukrasia tabularis A.Juss.,Chukrasia tabularis,naturalised,A.Juss.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cicer arietinum L.,Cicer arietinum,doubtfully naturalised,Cicer arietinum L.,Cicer arietinum,doubtfully naturalised,L.,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Cichorium intybus L.,Cichorium intybus,naturalised,Cichorium intybus L.,Cichorium intybus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cinnamomum baileyanum (F.Muell. ex F.M.Bailey) W.D.Francis,Cinnamomum baileyanum,native,Cinnamomum baileyanum (F.Muell. ex F.M.Bailey) W.D.Francis,Cinnamomum baileyanum,native,(F.Muell. ex F.M.Bailey) W.D.Francis,accepted,Similar for the state flora and the APC,native,native,native
Cinnamomum camphora (L.) J.Presl,Cinnamomum camphora,naturalised,Cinnamomum camphora (L.) J.Presl,Cinnamomum camphora,naturalised,(L.) J.Presl,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cinnamomum laubatii F.Muell.,Cinnamomum laubatii,native,Cinnamomum laubatii F.Muell.,Cinnamomum laubatii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Cinnamomum oliveri F.M.Bailey,Cinnamomum oliveri,native,Cinnamomum oliveri F.M.Bailey,Cinnamomum oliveri,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Cinnamomum propinquum F.M.Bailey,Cinnamomum propinquum,native,Cinnamomum propinquum F.M.Bailey,Cinnamomum propinquum,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Cinnamomum virens R.T.Baker,Cinnamomum virens,native,Cinnamomum virens R.T.Baker,Cinnamomum virens,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Cirsium vulgare (Savi) Ten.,Cirsium vulgare,naturalised,Cirsium vulgare (Savi) Ten.,Cirsium vulgare,naturalised,(Savi) Ten.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cissampelos pareira L.,Cissampelos pareira,native,Cissampelos pareira L.,Cissampelos pareira,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Cissampelos pareira var. hirsuta (Buch.-Ham. ex DC.) Forman,Cissampelos pareira var. hirsuta,native,Cissampelos pareira var. hirsuta (Buch.-Ham. ex DC.) Forman,Cissampelos pareira var. hirsuta,native,(Buch.-Ham. ex DC.) Forman,accepted,Similar for the state flora and the APC,native,native,native
Cissus adnata Roxb.,Cissus adnata,native,Cissus adnata Roxb.,Cissus adnata,native,Roxb.,accepted,Similar for the state flora and the APC,native,native,native
Cissus antarctica Vent.,Cissus antarctica,native,Cissus antarctica Vent.,Cissus antarctica,native,Vent.,accepted,Similar for the state flora and the APC,native,native,native
Cissus aristata Blume,Cissus aristata,native,Cissus aristata Blume,Cissus aristata,native,Blume,accepted,Similar for the state flora and the APC,native,native,native
Cissus cardiophylla (F.Muell.) Jackes,Cissus cardiophylla,native,Cissus cardiophylla (F.Muell.) Jackes,Cissus cardiophylla,native,(F.Muell.) Jackes,accepted,Similar for the state flora and the APC,native,native,native
Cissus hastata Miq.,Cissus hastata,native,Cissus hastata Miq.,Cissus hastata,native,Miq.,accepted,Similar for the state flora and the APC,native,native,native
Cissus hypoglauca A.Gray,Cissus hypoglauca,native,Cissus hypoglauca A.Gray,Cissus hypoglauca,native,A.Gray,accepted,Similar for the state flora and the APC,native,native,native
Cissus oblonga (Benth.) Planch.,Cissus oblonga,native,Cissus oblonga (Benth.) Planch.,Cissus oblonga,native,(Benth.) Planch.,accepted,Similar for the state flora and the APC,native,native,native
Cissus penninervis (F.Muell.) Planch.,Cissus penninervis,native,Cissus penninervis (F.Muell.) Planch.,Cissus penninervis,native,(F.Muell.) Planch.,accepted,Similar for the state flora and the APC,native,native,native
Cissus pentaclada Jackes,Cissus pentaclada,native,Cissus pentaclada Jackes,Cissus pentaclada,native,Jackes,accepted,Similar for the state flora and the APC,native,native,native
Cissus reniformis Domin,Cissus reniformis,native,Cissus reniformis Domin,Cissus reniformis,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Cissus repens Lam.,Cissus repens,native,Cissus repens Lam.,Cissus repens,native,Lam.,accepted,Similar for the state flora and the APC,native,native,native
Cissus rotundifolia Vahl,Cissus rotundifolia,doubtfully naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,doubtfully naturalised,introduced,established
Cissus sterculiifolia (F.Muell. ex Benth.) Planch.,Cissus sterculiifolia,native,Cissus sterculiifolia (F.Muell. ex Benth.) Planch.,Cissus sterculiifolia,native,(F.Muell. ex Benth.) Planch.,accepted,Similar for the state flora and the APC,native,native,native
Cissus vinosa Jackes,Cissus vinosa,native,Cissus vinosa Jackes,Cissus vinosa,native,Jackes,accepted,Similar for the state flora and the APC,native,native,native
Citharexylum spinosum L.,Citharexylum spinosum,naturalised,Citharexylum spinosum L.,Citharexylum spinosum,doubtfully naturalised,L.,accepted,"According to the state flora is naturalised, while according to the APC is doubtfully naturalised",naturalised,introduced,established
Citronella moorei (F.Muell. ex Benth.) R.A.Howard,Citronella moorei,native,Citronella moorei (F.Muell. ex Benth.) R.A.Howard,Citronella moorei,native,(F.Muell. ex Benth.) R.A.Howard,accepted,Similar for the state flora and the APC,native,native,native
Citronella smythii (F.Muell.) R.A.Howard,Citronella smythii,native,Citronella smythii (F.Muell.) R.A.Howard,Citronella smythii,native,(F.Muell.) R.A.Howard,accepted,Similar for the state flora and the APC,native,native,native
