State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Cajanus reticulatus var. reticulatus (Aiton) F.Muell.,Cajanus reticulatus var. reticulatus,native,Cajanus reticulatus (Aiton) F.Muell. var. reticulatus,Cajanus reticulatus var. reticulatus,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Cajanus scarabaeoides (L.) Thouars,Cajanus scarabaeoides,native,Cajanus scarabaeoides (L.) Thouars,Cajanus scarabaeoides,native,(L.) Thouars,accepted,Similar for the state flora and the APC,native,native,native
Cajanus scarabaeoides var. pedunculatus (S.T.Reynolds & Pedley) Maesen,Cajanus scarabaeoides var. pedunculatus,native,Cajanus scarabaeoides var. pedunculatus (S.T.Reynolds & Pedley) Maesen,Cajanus scarabaeoides var. pedunculatus,native,(S.T.Reynolds & Pedley) Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus viscidus Maesen,Cajanus viscidus,native,Cajanus viscidus Maesen,Cajanus viscidus,native,Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cakile edentula (Bigelow) Hook.,Cakile edentula,naturalised,Cakile edentula (Bigelow) Hook.,Cakile edentula,naturalised,(Bigelow) Hook.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cakile maritima Scop.,Cakile maritima,naturalised,Cakile maritima Scop.,Cakile maritima,naturalised,Scop.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Caladenia abbreviata Hopper & A.P.Br.,Caladenia abbreviata,native,Caladenia abbreviata Hopper & A.P.Br.,Caladenia abbreviata,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia ambusta A.P.Br. & G.Brockman,Caladenia ambusta,native,Caladenia ambusta A.P.Br. & G.Brockman,Caladenia ambusta,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia applanata Hopper & A.P.Br.,Caladenia applanata,native,Caladenia applanata Hopper & A.P.Br.,Caladenia applanata,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia applanata subsp. applanata Hopper & A.P.Br.,Caladenia applanata subsp. applanata,native,Caladenia applanata Hopper & A.P.Br. subsp. applanata,Caladenia applanata subsp. applanata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia applanata subsp. erubescens Hopper & A.P.Br.,Caladenia applanata subsp. erubescens,native,Caladenia applanata subsp. erubescens Hopper & A.P.Br.,Caladenia applanata subsp. erubescens,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia arenicola Hopper & A.P.Br.,Caladenia arenicola,native,Caladenia arenicola Hopper & A.P.Br.,Caladenia arenicola,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia arrecta Hopper & A.P.Br.,Caladenia arrecta,native,Caladenia arrecta Hopper & A.P.Br.,Caladenia arrecta,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia attingens Hopper & A.P.Br.,Caladenia attingens,native,Caladenia attingens Hopper & A.P.Br.,Caladenia attingens,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia attingens subsp. attingens Hopper & A.P.Br.,Caladenia attingens subsp. attingens,native,Caladenia attingens Hopper & A.P.Br. subsp. attingens,Caladenia attingens subsp. attingens,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia attingens subsp. effusa A.P.Br. & G.Brockman,Caladenia attingens subsp. effusa,native,Caladenia attingens subsp. effusa A.P.Br. & G.Brockman,Caladenia attingens subsp. effusa,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia attingens subsp. gracillima Hopper & A.P.Br.,Caladenia attingens subsp. gracillima,native,Caladenia attingens subsp. gracillima Hopper & A.P.Br.,Caladenia attingens subsp. gracillima,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia barbarella Hopper & A.P.Br.,Caladenia barbarella,native,Caladenia barbarella Hopper & A.P.Br.,Caladenia barbarella,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia barbarossa Rchb.f.,Caladenia barbarossa,native,Caladenia barbarossa Rchb.f.,Caladenia barbarossa,native,Rchb.f.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bicalliata R.S.Rogers,Caladenia bicalliata,native,Caladenia bicalliata R.S.Rogers,Caladenia bicalliata,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bicalliata subsp. bicalliata R.S.Rogers,Caladenia bicalliata subsp. bicalliata,native,Caladenia bicalliata R.S.Rogers subsp. bicalliata,Caladenia bicalliata subsp. bicalliata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bicalliata subsp. cleistogama Hopper & A.P.Br.,Caladenia bicalliata subsp. cleistogama,native,Caladenia bicalliata subsp. cleistogama Hopper & A.P.Br.,Caladenia bicalliata subsp. cleistogama,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bigeminata A.P.Br. & G.Brockman,Caladenia bigeminata,native,Caladenia bigeminata A.P.Br. & G.Brockman,Caladenia bigeminata,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia brevisura Hopper & A.P.Br.,Caladenia brevisura,native,Caladenia brevisura Hopper & A.P.Br.,Caladenia brevisura,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia brownii Hopper,Caladenia brownii,native,Caladenia brownii Hopper,Caladenia brownii,native,Hopper,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bryceana R.S.Rogers,Caladenia bryceana,native,Caladenia bryceana R.S.Rogers,Caladenia bryceana,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bryceana subsp. bryceana R.S.Rogers,Caladenia bryceana subsp. bryceana,native,Caladenia bryceana R.S.Rogers subsp. bryceana,Caladenia bryceana subsp. bryceana,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia bryceana subsp. cracens Hopper & A.P.Br.,Caladenia bryceana subsp. cracens,native,Caladenia bryceana subsp. cracens Hopper & A.P.Br.,Caladenia bryceana subsp. cracens,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia busselliana Hopper & A.P.Br.,Caladenia busselliana,native,Caladenia busselliana Hopper & A.P.Br.,Caladenia busselliana,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia caesarea (Domin) M.A.Clem. & Hopper,Caladenia caesarea,native,Caladenia caesarea (Domin) M.A.Clem. & Hopper,Caladenia caesarea,native,(Domin) M.A.Clem. & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Caladenia caesarea subsp. caesarea (Domin) M.A.Clem. & Hopper,Caladenia caesarea subsp. caesarea,native,Caladenia caesarea (Domin) M.A.Clem. & Hopper subsp. caesarea,Caladenia caesarea subsp. caesarea,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia caesarea subsp. maritima Hopper & A.P.Br.,Caladenia caesarea subsp. maritima,native,Caladenia caesarea subsp. maritima Hopper & A.P.Br.,Caladenia caesarea subsp. maritima,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia caesarea subsp. transiens Hopper & A.P.Br.,Caladenia caesarea subsp. transiens,native,Caladenia caesarea subsp. transiens Hopper & A.P.Br.,Caladenia caesarea subsp. transiens,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia cairnsiana F.Muell.,Caladenia cairnsiana,native,Caladenia cairnsiana F.Muell.,Caladenia cairnsiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia chapmanii Hopper & A.P.Br.,Caladenia chapmanii,native,Caladenia chapmanii Hopper & A.P.Br.,Caladenia chapmanii,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia christineae Hopper & A.P.Br.,Caladenia christineae,native,Caladenia christineae Hopper & A.P.Br.,Caladenia christineae,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia citrina Hopper & A.P.Br.,Caladenia citrina,native,Caladenia citrina Hopper & A.P.Br.,Caladenia citrina,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia corynephora A.S.George,Caladenia corynephora,native,Caladenia corynephora A.S.George,Caladenia corynephora,native,A.S.George,accepted,Similar for the state flora and the APC,native,native,native
Caladenia crebra A.S.George,Caladenia crebra,native,Caladenia crebra A.S.George,Caladenia crebra,native,A.S.George,accepted,Similar for the state flora and the APC,native,native,native
Caladenia cristata R.S.Rogers,Caladenia cristata,native,Caladenia cristata R.S.Rogers,Caladenia cristata,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia cruscula Hopper & A.P.Br.,Caladenia cruscula,native,Caladenia cruscula Hopper & A.P.Br.,Caladenia cruscula,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia decora Hopper & A.P.Br.,Caladenia decora,native,Caladenia decora Hopper & A.P.Br.,Caladenia decora,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia denticulata Lindl.,Caladenia denticulata,native,Caladenia denticulata Lindl.,Caladenia denticulata,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia denticulata subsp. albicans A.P.Br. & G.Brockman,Caladenia denticulata subsp. albicans,native,Caladenia denticulata subsp. albicans A.P.Br. & G.Brockman,Caladenia denticulata subsp. albicans,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia denticulata subsp. denticulata Lindl.,Caladenia denticulata subsp. denticulata,native,Caladenia denticulata Lindl. subsp. denticulata,Caladenia denticulata subsp. denticulata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia denticulata subsp. rubella A.P.Br. & G.Brockman,Caladenia denticulata subsp. rubella,native,Caladenia denticulata subsp. rubella A.P.Br. & G.Brockman,Caladenia denticulata subsp. rubella,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia dimidia Hopper & A.P.Br.,Caladenia dimidia,native,Caladenia dimidia Hopper & A.P.Br.,Caladenia dimidia,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia discoidea Lindl.,Caladenia discoidea,native,Caladenia discoidea Lindl.,Caladenia discoidea,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia dorrienii Domin,Caladenia dorrienii,native,Caladenia dorrienii Domin,Caladenia dorrienii,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Caladenia doutchiae O.H.Sarg.,Caladenia doutchiae,native,Caladenia doutchiae O.H.Sarg.,Caladenia doutchiae,native,O.H.Sarg.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia drakeoides Hopper & A.P.Br.,Caladenia drakeoides,native,Caladenia drakeoides Hopper & A.P.Br.,Caladenia drakeoides,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia drummondii Benth.,Caladenia drummondii,native,Caladenia drummondii Benth.,Caladenia drummondii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia dundasiae Hopper & A.P.Br.,Caladenia dundasiae,native,Caladenia dundasiae Hopper & A.P.Br.,Caladenia dundasiae,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia elegans Hopper & A.P.Br.,Caladenia elegans,native,Caladenia elegans Hopper & A.P.Br.,Caladenia elegans,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia ensata Nicholls,Caladenia ensata,native,Caladenia ensata Nicholls,Caladenia ensata,native,Nicholls,accepted,Similar for the state flora and the APC,native,native,native
Caladenia erythrochila Hopper & A.P.Br.,Caladenia erythrochila,native,Caladenia erythrochila Hopper & A.P.Br.,Caladenia erythrochila,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia erythronema A.P.Br. & G.Brockman,Caladenia erythronema,native,Caladenia erythronema A.P.Br. & G.Brockman,Caladenia erythronema,native,A.P.Br. & G.Brockman,accepted,Similar for the state flora and the APC,native,native,native
Caladenia evanescens Hopper & A.P.Br.,Caladenia evanescens,native,Caladenia evanescens Hopper & A.P.Br.,Caladenia evanescens,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia excelsa Hopper & A.P.Br.,Caladenia excelsa,native,Caladenia excelsa Hopper & A.P.Br.,Caladenia excelsa,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia exilis Hopper & A.P.Br.,Caladenia exilis,native,Caladenia exilis Hopper & A.P.Br.,Caladenia exilis,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia exilis subsp. exilis Hopper & A.P.Br.,Caladenia exilis subsp. exilis,native,Caladenia exilis Hopper & A.P.Br. subsp. exilis,Caladenia exilis subsp. exilis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia exilis subsp. vanleeuwenii Hopper & A.P.Br.,Caladenia exilis subsp. vanleeuwenii,native,Caladenia exilis subsp. vanleeuwenii Hopper & A.P.Br.,Caladenia exilis subsp. vanleeuwenii,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia exstans Hopper & A.P.Br.,Caladenia exstans,native,Caladenia exstans Hopper & A.P.Br.,Caladenia exstans,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia falcata (Nicholls) M.A.Clem. & Hopper,Caladenia falcata,native,Caladenia falcata (Nicholls) M.A.Clem. & Hopper,Caladenia falcata,native,(Nicholls) M.A.Clem. & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Caladenia ferruginea Nicholls,Caladenia ferruginea,native,Caladenia ferruginea Nicholls,Caladenia ferruginea,native,Nicholls,accepted,Similar for the state flora and the APC,native,native,native
Caladenia filifera Lindl.,Caladenia filifera,native,Caladenia filifera Lindl.,Caladenia filifera,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia flava R.Br.,Caladenia flava,native,Caladenia flava R.Br.,Caladenia flava,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia flava subsp. flava R.Br.,Caladenia flava subsp. flava,native,Caladenia flava R.Br. subsp. flava,Caladenia flava subsp. flava,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia flava subsp. late red (G. Brockman GBB 2381) NA,Caladenia flava subsp. late red (G. Brockman GBB 2381),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
