State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Epacris navicularis Jarman,Epacris navicularis,native,Epacris navicularis Jarman,Epacris navicularis,native,Jarman,accepted,Similar for the state flora and the APC,native,native,native
Epacris obtusifolia Sm.,Epacris obtusifolia,native,Epacris obtusifolia Sm.,Epacris obtusifolia,native,Sm.,accepted,Similar for the state flora and the APC,native,native,native
Epacris paludosa R.Br.,Epacris paludosa,native,Epacris paludosa R.Br.,Epacris paludosa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Epacris petrophila Hook.f.,Epacris petrophila,native,Epacris petrophila Hook.f.,Epacris petrophila,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Epacris serpyllifolia R.Br.,Epacris serpyllifolia,native,Epacris serpyllifolia R.Br.,Epacris serpyllifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Epacris stuartii Stapf,Epacris stuartii,native,Epacris stuartii Stapf,Epacris stuartii,native,Stapf,accepted,Similar for the state flora and the APC,native,native,native
Epacris tasmanica W.M.Curtis,Epacris tasmanica,native,Epacris tasmanica W.M.Curtis,Epacris tasmanica,native,W.M.Curtis,accepted,Similar for the state flora and the APC,native,native,native
Epacris virgata Hook.f.,Epacris virgata,native,Epacris virgata Hook.f.,Epacris virgata,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium billardiereanum Ser. ex DC. subsp. billardiereanum,Epilobium billardiereanum subsp. billardiereanum,native,Epilobium billardiereanum Ser. subsp. billardiereanum,Epilobium billardiereanum subsp. billardiereanum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Epilobium billardiereanum Ser. ex DC. subsp. cinereum (A.Rich.) P.H.Raven & Engelhorn,Epilobium billardiereanum subsp. cinereum,native,Epilobium billardiereanum subsp. cinereum (A.Rich.) P.H.Raven & Engelhorn,Epilobium billardiereanum subsp. cinereum,native,(A.Rich.) P.H.Raven & Engelhorn,accepted,Similar for the state flora and the APC,native,native,native
Epilobium billardiereanum Ser. ex DC. subsp. intermedium P.H.Raven & Engelhorn,Epilobium billardiereanum subsp. intermedium,native,Epilobium billardiereanum subsp. intermedium P.H.Raven & Engelhorn,Epilobium billardiereanum subsp. intermedium,native,P.H.Raven & Engelhorn,accepted,Similar for the state flora and the APC,native,native,native
Epilobium ciliatum Raf.,Epilobium ciliatum,native,Epilobium ciliatum Raf.,Epilobium ciliatum,naturalised,Raf.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Epilobium curtisiae P.H.Raven,Epilobium curtisiae,native,Epilobium curtisiae P.H.Raven,Epilobium curtisiae,native,P.H.Raven,accepted,Similar for the state flora and the APC,native,native,native
Epilobium fugitivum P.H.Raven & Engelhorn,Epilobium fugitivum,native,Epilobium fugitivum P.H.Raven & Engelhorn,Epilobium fugitivum,native,P.H.Raven & Engelhorn,accepted,Similar for the state flora and the APC,native,native,native
Epilobium glabellum G.Forst.,Epilobium glabellum,native,NA,NA,NA,NA,pro parte misapplied,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Epilobium gunnianum Hausskn.,Epilobium gunnianum,native,Epilobium gunnianum Hausskn.,Epilobium gunnianum,native,Hausskn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium hirtigerum A.Cunn.,Epilobium hirtigerum,native,Epilobium hirtigerum A.Cunn.,Epilobium hirtigerum,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium nummulariifolium R.Cunn. ex A.Cunn.,Epilobium nummulariifolium,introduced,Epilobium nummulariifolium R.Cunn. ex A.Cunn.,Epilobium nummulariifolium,native,R.Cunn. ex A.Cunn.,accepted,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,not enough information to assign degree of establishment
Epilobium obscurum Schreb.,Epilobium obscurum,introduced,Epilobium obscurum (Schreb.) Schreb.,Epilobium obscurum,native,(Schreb.) Schreb.,accepted,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,not enough information to assign degree of establishment
Epilobium pallidiflorum A.Cunn.,Epilobium pallidiflorum,native,Epilobium pallidiflorum Sol. ex A.Cunn.,Epilobium pallidiflorum,native,Sol. ex A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium perpusillum Hausskn.,Epilobium perpusillum,native,Epilobium perpusillum Hausskn.,Epilobium perpusillum,native,Hausskn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium rotundifolium G.Forst.,Epilobium rotundifolium,introduced,Epilobium rotundifolium G.Forst.,Epilobium rotundifolium,native,G.Forst.,accepted,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,not enough information to assign degree of establishment
Epilobium sarmentaceum Hausskn.,Epilobium sarmentaceum,native,Epilobium sarmentaceum Hausskn.,Epilobium sarmentaceum,native,Hausskn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium tasmanicum Hausskn.,Epilobium tasmanicum,native,Epilobium tasmanicum Hausskn.,Epilobium tasmanicum,native,Hausskn.,accepted,Similar for the state flora and the APC,native,native,native
Epilobium tetragonum L.,Epilobium tetragonum,native,Epilobium tetragonum L.,Epilobium tetragonum,NA,L.,accepted,Not recorded on the APC as present in this state,native,native,native
Epilobium willisii P.H.Raven & Engelhorn,Epilobium willisii,native,Epilobium willisii P.H.Raven & Engelhorn,Epilobium willisii,native,P.H.Raven & Engelhorn,accepted,Similar for the state flora and the APC,native,native,native
Equisetum hyemale L.,Equisetum hyemale,introduced,Equisetum hyemale L.,Equisetum hyemale,NA,L.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Eragrostis brownii (Kunth) Nees,Eragrostis brownii,doubtfully introduced,Eragrostis brownii (Kunth) Nees,Eragrostis brownii,naturalised,(Kunth) Nees,accepted,"According to the state flora is doubtfully introduced, while according to the APC is naturalised",naturalised,introduced,established
Eragrostis cilianensis (All.) Vignolo ex Janch.,Eragrostis cilianensis,introduced,Eragrostis cilianensis (All.) Vignolo ex Janch.,Eragrostis cilianensis,naturalised,(All.) Vignolo ex Janch.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Eragrostis curvula (Schrad.) Nees,Eragrostis curvula,introduced,Eragrostis curvula (Schrad.) Nees,Eragrostis curvula,doubtfully naturalised,(Schrad.) Nees,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Eragrostis minor Host,Eragrostis minor,introduced,Eragrostis minor Host,Eragrostis minor,doubtfully naturalised,Host,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Eragrostis parviflora (R.Br.) Trin.,Eragrostis parviflora,introduced,Eragrostis parviflora (R.Br.) Trin.,Eragrostis parviflora,NA,(R.Br.) Trin.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Eragrostis pilosa (L.) P.Beauv.,Eragrostis pilosa,introduced,Eragrostis pilosa (L.) P.Beauv.,Eragrostis pilosa,NA,(L.) P.Beauv.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Eragrostis tenuifolia (A.Rich.) Hochst. ex Steud.,Eragrostis tenuifolia,introduced,Eragrostis tenuifolia (A.Rich.) Hochst. ex Steud.,Eragrostis tenuifolia,doubtfully naturalised,(A.Rich.) Hochst. ex Steud.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Erica aff. willmorei Knowles & Westc.,Erica aff.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Erica arborea L.,Erica arborea,introduced,Erica arborea L.,Erica arborea,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erica baccans L.,Erica baccans,introduced,Erica baccans L.,Erica baccans,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erica caffra L.,Erica caffra,introduced,Erica caffra L.,Erica caffra,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erica holosericea Salisb.,Erica holosericea,native,Erica holosericea Salisb.,Erica holosericea,naturalised,Salisb.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Erica lusitanica Rudolphi,Erica lusitanica,introduced,Erica lusitanica Rudolphi,Erica lusitanica,naturalised,Rudolphi,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erica scoparia L.,Erica scoparia,introduced,Erica scoparia L.,Erica scoparia,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erigeron bonairensis L.,Erigeron bonairensis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Erigeron canadensis L.,Erigeron canadensis,native,Erigeron canadensis L.,Erigeron canadensis,naturalised,L.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Erigeron gunnii (Hook.f.) F.Muell. ex Hook.f.,Erigeron gunnii,native,Pappochroma gunnii (Hook.f.) G.L.Nesom,Pappochroma gunnii,native,(Hook.f.) G.L.Nesom,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Erigeron karvinskianus DC.,Erigeron karvinskianus,introduced,Erigeron karvinskianus DC.,Erigeron karvinskianus,naturalised,DC.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erigeron primulifolius (Lam.) Greuter,Erigeron primulifolius,native,Erigeron primulifolius (Lam.) Greuter,Erigeron primulifolius,formerly naturalised,(Lam.) Greuter,accepted,"According to the state flora is native, while according to the APC is formerly naturalised",formerly naturalised,introduced,not enough information to assign degree of establishment
Erigeron sumatrensis Retz.,Erigeron sumatrensis,native,Erigeron sumatrensis Retz.,Erigeron sumatrensis,naturalised,Retz.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Eriochilus cucullatus (Labill.) Rchb.f.,Eriochilus cucullatus,native,Eriochilus cucullatus (Labill.) Rchb.f.,Eriochilus cucullatus,native,(Labill.) Rchb.f.,accepted,Similar for the state flora and the APC,native,native,native
Eriostemon hillebrandii F.Muell.,Eriostemon hillebrandii,native,Leionema bilobum (Lindl.) Paul G.Wilson,Leionema bilobum,native,(Lindl.) Paul G.Wilson,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Eriostemon squameus Labill.,Eriostemon squameus,native,Nematolepis squamea (Labill.) Paul G.Wilson,Nematolepis squamea,native,(Labill.) Paul G.Wilson,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Erodium botrys (Cav.) Bertol.,Erodium botrys,introduced,Erodium botrys (Cav.) Bertol.,Erodium botrys,naturalised,(Cav.) Bertol.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erodium cicutarium (L.) L'Hér. ex Aiton,Erodium cicutarium,introduced,Erodium cicutarium (L.) L'Hér.,Erodium cicutarium,naturalised,(L.) L'Hér.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erodium malacoides (L.) L'Hér. ex Aiton,Erodium malacoides,introduced,Erodium malacoides (L.) L'Hér.,Erodium malacoides,doubtfully naturalised,(L.) L'Hér.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Erodium maritimum (L.) L'Hér. ex Aiton,Erodium maritimum,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Erodium moschatum (L.) L'Hér. ex Aiton,Erodium moschatum,introduced,Erodium moschatum (L.) L'Hér.,Erodium moschatum,naturalised,(L.) L'Hér.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erophila verna (L.) Chevall. subsp. praecox (Steven) Walters,Erophila verna subsp. praecox,introduced,Erophila verna subsp. praecox (Steven) Walters,Erophila verna subsp. praecox,naturalised,(Steven) Walters,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Erophila verna (L.) Chevall. subsp. verna,Erophila verna subsp. verna,introduced,Erophila verna (L.) Chevall. subsp. verna,Erophila verna subsp. verna,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
